,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name
4916,10,dr,Salt Solution (10:1 solution),General,0,875,The Grand Bazaar
4917,29.5735,ml,Seltzer water (to top),General,0,875,The Grand Bazaar
4918,59.147,ml,Tequila,Tequila,6,876,Grande Classico
4919,29.5735,ml,Gran Classico,General,0,876,Grande Classico
4920,2,ds,"Orange bitters, Regans' orange bitters",General,0,876,Grande Classico
4921,1⁄2,,Lime,General,0,876,Grande Classico
4922,59.147,ml,Brandy (unaged Frisco California brandy),Brandy,5,877,Grapes of Wrath
4923,14.78675,ml,"Apricot liqueur, Luxardo",Liqueur,10,877,Grapes of Wrath
4924,14.78675,ml,Lemon juice,General,0,877,Grapes of Wrath
4925,14.78675,ml,Lime juice,General,0,877,Grapes of Wrath
4926,14.78675,ml,"Orgeat, Small Hand Foods",General,0,877,Grapes of Wrath
4927,2,bsp,"Red wine, Malbec (Amalaya Malbec)",Wine,8,877,Grapes of Wrath
4928,29.5735,ml,Bourbon,Whisky,4,878,Great Scott
4929,29.5735,ml,Calvados (Pays d'Auge),Spirits,21,878,Great Scott
4930,14.78675,ml,"Sweet vermouth, Cocchi",Wine,8,878,Great Scott
4931,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,878,Great Scott
4932,2,ds,"Bitters, Fee Brothers Whiskey Barrel Aged",Whisky,4,878,Great Scott
4933,22.180125,ml,Blanco Tequila,Tequila,6,879,Green Like a Fox
4934,22.180125,ml,Pisco,Brandy,5,879,Green Like a Fox
4935,14.78675,ml,"Herbal liqueur, Green Chartreuse",Liqueur,10,879,Green Like a Fox
4936,7.393375,ml,Maraschino Liqueur,Liqueur,10,879,Green Like a Fox
4937,22.180125,ml,Lime juice,General,0,879,Green Like a Fox
4938,14.78675,ml,Agave Syrup,General,0,879,Green Like a Fox
4939,44.36025,ml,"Pomegranate Liqueur, Pama",Liqueur,10,880,Grenados Sour
4940,22.180125,ml,Bourbon (high proof),Whisky,4,880,Grenados Sour
4941,29.5735,ml,Lemon juice,General,0,880,Grenados Sour
4942,1,bsp,Rich simple syrup 2:1,General,0,880,Grenados Sour
4943,1,?,Egg white,General,0,880,Grenados Sour
4944,8,?,Pomegranate seeds,Garnish,11,880,Grenados Sour
4945,59.147,ml,"Hophead Vodka, Anchor Distilling",Vodka,3,881,Grey Anchor
4946,22.180125,ml,Lime juice,General,0,881,Grey Anchor
4947,14.78675,ml,"Elderflower liqueur, St. Germain",Liqueur,10,881,Grey Anchor
4948,7.393375,ml,"Maraschino Liqueur, Luxardo",Liqueur,10,881,Grey Anchor
4949,5,dr,"Door County Hop Bitters, Bittercube",General,0,881,Grey Anchor
4950,1,twst,Lime peel,General,0,881,Grey Anchor
4951,44.36025,ml,"Blanco tequila, Don Julio Blanco",Tequila,6,882,The Gringo (From Portland)
4952,14.78675,ml,"Elderflower liqueur, St. Germain",Liqueur,10,882,The Gringo (From Portland)
4953,29.5735,ml,Grapefruit juice,General,0,882,The Gringo (From Portland)
4954,59.147,ml,Pale Ale (to top),Beer,7,882,The Gringo (From Portland)
4955,1,twst,Grapefruit peel,General,0,882,The Gringo (From Portland)
4956,29.5735,ml,Campari,Liqueur,10,883,Grumpy Brit #2
4957,29.5735,ml,Pimm's No. 1 Cup,Liqueur,10,883,Grumpy Brit #2
4958,29.5735,ml,Grapefruit juice,General,0,883,Grumpy Brit #2
4959,22.180125,ml,Mezcal,Mezcal,20,884,Guns of Brixton
4960,22.180125,ml,Apple Brandy,Brandy,5,884,Guns of Brixton
4961,29.5735,ml,Bonal Gentiane Quina,Wine,8,884,Guns of Brixton
4962,7.393375,ml,Sloe gin,Gin,1,884,Guns of Brixton
4963,7.393375,ml,Cynar,Liqueur,10,884,Guns of Brixton
4964,22.180125,ml,Gin,Gin,1,885,Gustin Gang
4965,22.180125,ml,Sloe gin,Gin,1,885,Gustin Gang
4966,29.5735,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,885,Gustin Gang
4967,14.78675,ml,Cynar,Liqueur,10,885,Gustin Gang
4968,2,ds,Peychaud's Bitters,General,0,885,Gustin Gang
4969,1,twst,Lemon peel,Garnish,11,885,Gustin Gang
4970,51.753625,ml,Scotch,Whisky,4,886,Guy Tugwell
4971,7.393375,ml,Pear eau de vie,Brandy,5,886,Guy Tugwell
4972,22.180125,ml,Lemon juice,General,0,886,Guy Tugwell
4973,22.180125,ml,Cinnamon Syrup,General,0,886,Guy Tugwell
4974,29.5735,ml,Soda water,General,0,886,Guy Tugwell
4975,44.36025,ml,Gin,Gin,1,887,Gypsy Rose
4976,14.78675,ml,"Apple brandy, Laird's Bonded",Brandy,5,887,Gypsy Rose
4977,22.180125,ml,Dry vermouth,Wine,8,887,Gypsy Rose
4978,7.393375,ml,Raspberry syrup,General,0,887,Gypsy Rose
4979,1,ds,Peychaud's Bitters,General,0,887,Gypsy Rose
4980,1,twst,Lemon peel,General,0,887,Gypsy Rose
4981,44.36025,ml,Light rum,Rum,2,888,The Haigh
4982,22.180125,ml,"Curaçao, Senior Curaçao",Liqueur,10,888,The Haigh
4983,7.393375,ml,"Maraschino Liqueur, Luxardo",Liqueur,10,888,The Haigh
4984,44.36025,ml,Pineapple juice,General,0,888,The Haigh
4985,29.5735,ml,Lime juice,General,0,888,The Haigh
4986,2,ds,"Bitters, Angostura",General,0,888,The Haigh
4987,59.147,ml,Rhum Agricole (Clairin),Rum,2,889,Haïtiki Grenadia
4988,22.180125,ml,Poire William,Brandy,5,889,Haïtiki Grenadia
4989,14.78675,ml,Licor 43,Liqueur,10,889,Haïtiki Grenadia
4990,29.5735,ml,Passion fruit puree,General,0,889,Haïtiki Grenadia
4991,22.180125,ml,Lime juice,General,0,889,Haïtiki Grenadia
4992,14.78675,ml,Simple syrup (Sugar canne),General,0,889,Haïtiki Grenadia
4993,2,ds,"Pimento bitters, Dale De Groff",General,0,889,Haïtiki Grenadia
4994,29.5735,ml,"Herbal liqueur, Yellow Chartreuse",Liqueur,10,890,Half a Bee
4995,22.180125,ml,Amaro Sibilla,General,0,890,Half a Bee
4996,88.7205,ml,"Bitter lemon soda, Fever Tree",General,0,890,Half a Bee
4997,1,part,Egg white,General,0,891,Hallowed Tea Thy Name
4998,59.147,ml,"Gin, Malfy (Malfy con limone)",Gin,1,891,Hallowed Tea Thy Name
4999,14.78675,ml,Aperol,Liqueur,10,891,Hallowed Tea Thy Name
5000,14.78675,ml,Cinnamon syrup (Cinnamon and black tea syrup),General,0,891,Hallowed Tea Thy Name
5001,7.393375,ml,"Amaro, Vecchio Amaro del Capo",Liqueur,10,891,Hallowed Tea Thy Name
5002,22.180125,ml,Lemon juice,General,0,891,Hallowed Tea Thy Name
5003,2,ds,"Bitters, Fee Brothers Orange",General,0,891,Hallowed Tea Thy Name
5004,1,pn,Smoked Salt,General,0,891,Hallowed Tea Thy Name
5005,5,spg,Mint,General,0,891,Hallowed Tea Thy Name
5006,44.36025,ml,"Rye, Wild Turkey 101",Whisky,4,892,Halls of Power
5007,14.78675,ml,Cynar,Liqueur,10,892,Halls of Power
5008,2,t,"Sweet vermouth, Carpano Antica Formula",Wine,8,892,Halls of Power
5009,2,t,Bénédictine,General,0,892,Halls of Power
5010,2,t,"Scotch, Glenmorangie",Whisky,4,892,Halls of Power
5011,22.180125,ml,"Jamaican rum, Smith & Cross",Rum,2,893,Handcuffed Lightning
5012,22.180125,ml,Cognac,Brandy,5,893,Handcuffed Lightning
5013,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,893,Handcuffed Lightning
5014,14.78675,ml,Swedish Punsch,Liqueur,10,893,Handcuffed Lightning
5015,14.78675,ml,Apricot liqueur,Liqueur,10,893,Handcuffed Lightning
5016,2,ds,"Bitters, Angostura",General,0,893,Handcuffed Lightning
5017,1,twst,Orange peel,Garnish,11,893,Handcuffed Lightning
5018,19.715666666666664,ml,"Gin, Beefeater 24",Gin,1,894,Hannah Marina Cocktail
5019,19.715666666666664,ml,Apple schnapps liqueur,Liqueur,10,894,Hannah Marina Cocktail
5020,2,t,Galliano,Liqueur,10,894,Hannah Marina Cocktail
5021,2,t,Lemon juice,General,0,894,Hannah Marina Cocktail
5022,2,t,Simple syrup,General,0,894,Hannah Marina Cocktail
5023,2,ds,Orange bitters,General,0,894,Hannah Marina Cocktail
5024,1,twst,Orange peel,General,0,894,Hannah Marina Cocktail
5025,1,?,Cherry,General,0,894,Hannah Marina Cocktail
5026,44.36025,ml,"Gin, St. George Dry Rye",Whisky,4,895,Hardshell Case
5027,22.180125,ml,Averna,Liqueur,10,895,Hardshell Case
5028,7.393375,ml,"Allspice Dram, St. Elizabeth",Liqueur,10,895,Hardshell Case
5029,22.180125,ml,Lemon juice,General,0,895,Hardshell Case
5030,5,dr,"Lemon Tree Bitters, Bittercube",General,0,895,Hardshell Case
5031,1,sli,Lemon peel,General,0,895,Hardshell Case
5032,59.147,ml,"Bourbon, Bulleit",Whisky,4,896,Harlem Renaissance
5033,29.5735,ml,"Bianco Vermouth, Dolin",Wine,8,896,Harlem Renaissance
5034,14.78675,ml,Gran Classico,General,0,896,Harlem Renaissance
5035,1,?,"Orange liqueur, Grand Marnier",Liqueur,10,896,Harlem Renaissance
5036,59.147,ml,"Scotch, Famous Grouse",Whisky,4,897,Haru High Booru
5037,29.5735,ml,Shochu,General,0,897,Haru High Booru
5038,2,ds,Peychaud's Bitters,General,0,897,Haru High Booru
5039,2,ds,"Bitters, Angostura orange",General,0,897,Haru High Booru
5040,59.147,ml,Club Soda,General,0,897,Haru High Booru
5041,51.753625,ml,"Applejack, Lairds",Brandy,5,898,Harvard Dropout
5042,22.180125,ml,"Pomegranate Liqueur, Pama",Liqueur,10,898,Harvard Dropout
5043,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,898,Harvard Dropout
5044,12,dr,"Celery bitters, Bittermens Orchard Street Celery Shrub",General,0,898,Harvard Dropout
5045,6,dr,"Bitters, Bittermens Boston Bittahs",General,0,898,Harvard Dropout
5046,1⁄2,t,Acid phosphate,General,0,898,Harvard Dropout
5047,29.5735,ml,"Vodka, Stolichnaya",Vodka,3,899,Harvey Weissbanger
5048,14.78675,ml,Galliano,Liqueur,10,899,Harvey Weissbanger
5049,14.78675,ml,"Dry vermouth, Dolin",Wine,8,899,Harvey Weissbanger
5050,88.7205,ml,"Weissbier, Dennison's",Beer,7,899,Harvey Weissbanger
5051,29.5735,ml,Orange juice,General,0,899,Harvey Weissbanger
5052,14.78675,ml,Lemon juice,General,0,899,Harvey Weissbanger
5053,14.78675,ml,Clove Simple Syrup,General,0,899,Harvey Weissbanger
5054,1,,Egg white,General,0,899,Harvey Weissbanger
5055,1,ds,"Bitters, Angostura",General,0,899,Harvey Weissbanger
5056,1,twst,Orange peel,Garnish,11,899,Harvey Weissbanger
5057,44.36025,ml,Scotch,Whisky,4,900,Havana 3 a.m.
5058,14.78675,ml,"Jamaican rum, Smith & Cross",Rum,2,900,Havana 3 a.m.
5059,14.78675,ml,Swedish Punsch,Liqueur,10,900,Havana 3 a.m.
5060,14.78675,ml,Apricot liqueur,Liqueur,10,900,Havana 3 a.m.
5061,14.78675,ml,Lemon juice,General,0,900,Havana 3 a.m.
5062,2,ds,Absinthe,Spirits,21,900,Havana 3 a.m.
5063,1⁄2,,Lemon,General,0,901,Havana Smash
5064,6,lf,Mint,General,0,901,Havana Smash
5065,44.36025,ml,Gin,Gin,1,901,Havana Smash
5066,14.78675,ml,Swedish Punsch,Liqueur,10,901,Havana Smash
5067,14.78675,ml,Apricot liqueur,Liqueur,10,901,Havana Smash
5068,1,spg,Mint,Garnish,11,901,Havana Smash
5069,44.36025,ml,"Pineapple rum, Plantation Stiggins' Fancy",Rum,2,902,Hazy Daiquiri
5070,22.180125,ml,"Grand Hops Amaro, Greenbar",Liqueur,10,902,Hazy Daiquiri
5071,14.78675,ml,Mango Syrup,General,0,902,Hazy Daiquiri
5072,14.78675,ml,Lime juice,General,0,902,Hazy Daiquiri
5073,14.78675,ml,Grapefruit juice,General,0,902,Hazy Daiquiri
5074,1,ds,"Grapefruit bitters, Scrappy's Grapefruit",General,0,902,Hazy Daiquiri
5075,59.147,ml,Bourbon,Whisky,4,903,He's Crafty
5076,29.5735,ml,Sweet vermouth,Wine,8,903,He's Crafty
5077,14.78675,ml,Cranberry shrub,General,0,903,He's Crafty
5078,1⁄2,t,Lemon syrup,General,0,903,He's Crafty
5079,2,ds,Grapefruit bitters,General,0,903,He's Crafty
5080,36.966875,ml,Scotch,Whisky,4,904,The Hearing Trumpet
5081,22.180125,ml,Cardamaro,Wine,8,904,The Hearing Trumpet
5082,14.78675,ml,Swedish Punsch,Liqueur,10,904,The Hearing Trumpet
5083,14.78675,ml,Campari,Liqueur,10,904,The Hearing Trumpet
5084,2,ds,"Bitters, Bittermens Xocolatl Mole",General,0,904,The Hearing Trumpet
5085,1,twst,Orange peel,Garnish,11,904,The Hearing Trumpet
5086,44.36025,ml,Rye (Rittenhouse Bonded),Whisky,4,905,Heat of the Moment
5087,14.78675,ml,Zucca,Liqueur,10,905,Heat of the Moment
5088,14.78675,ml,Amaro Montenegro,Liqueur,10,905,Heat of the Moment
5089,14.78675,ml,Demerara syrup (1:1),General,0,905,Heat of the Moment
5090,4,lf,Mint,General,0,905,Heat of the Moment
5091,1,spg,Mint,Garnish,11,905,Heat of the Moment
5092,36.966875,ml,"Pastis, Pernod",Spirits,21,906,Hedgehog in the Fog
5093,29.5735,ml,Lime juice,General,0,906,Hedgehog in the Fog
5094,1,t,Simple syrup,General,0,906,Hedgehog in the Fog
5095,4,lf,Mint,General,0,906,Hedgehog in the Fog
5096,36.966875,ml,Soda water,General,0,906,Hedgehog in the Fog
5097,59.147,ml,"Rye, Rittenhouse 100",Whisky,4,907,The Heim Lick
5098,29.5735,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,907,The Heim Lick
5099,14.78675,ml,Bénédictine,General,0,907,The Heim Lick
5100,59.147,ml,"Gin, Bombay Sapphire",Gin,1,908,Heisenberg's Blue Sky
5101,7.393375,ml,"Elderflower liqueur, St. Germain",Liqueur,10,908,Heisenberg's Blue Sky
5102,14.78675,ml,Lime juice,General,0,908,Heisenberg's Blue Sky
5103,7.393375,ml,"Blue Curaçao, Bols",Liqueur,10,908,Heisenberg's Blue Sky
5104,3,dr,"Bitters, Scrappy's Lime (float)",General,0,908,Heisenberg's Blue Sky
5105,44.36025,ml,"Haitian Rum, Barbancourt 8",Rum,2,909,Hemingway stirred nonsense
5106,9.857833333333332,ml,Dry apricot brandy (Apricot eau de vie),Brandy,5,909,Hemingway stirred nonsense
5107,29.5735,ml,"Rosato Vermouth, Martini & Rossi (Fiero)",Wine,8,909,Hemingway stirred nonsense
5108,7.393375,ml,Maraschino Liqueur,Liqueur,10,909,Hemingway stirred nonsense
5109,3.6966875,ml,Orange flower water,General,0,909,Hemingway stirred nonsense
5110,1,ds,"Bitters, Angostura",General,0,909,Hemingway stirred nonsense
5111,7,dr,Orange cream citrate,General,0,909,Hemingway stirred nonsense
5112,44.36025,ml,"Gin, Hendrick's",Gin,1,910,Hendrick's Mule (JMW's)
5113,14.78675,ml,Lime juice,General,0,910,Hendrick's Mule (JMW's)
5114,177.441,ml,"Ginger beer, Gosling's",General,0,910,Hendrick's Mule (JMW's)
5115,2,sli,Cucumber,General,0,910,Hendrick's Mule (JMW's)
5116,22.180125,ml,Mezcal,Mezcal,20,911,Henry's Dream
5117,22.180125,ml,Rhum Agricole,Rum,2,911,Henry's Dream
5118,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,911,Henry's Dream
5119,14.78675,ml,Cynar,Liqueur,10,911,Henry's Dream
5120,14.78675,ml,Apricot liqueur,Liqueur,10,911,Henry's Dream
5121,29.5735,ml,"Haitian Rum, Barbancourt 8",Rum,2,912,Hephaestus' Three Hour Tour
5122,14.78675,ml,Peach liqueur,Liqueur,10,912,Hephaestus' Three Hour Tour
5123,7.393375,ml,"Mezcal, Del Maguey Vida",Mezcal,20,912,Hephaestus' Three Hour Tour
5124,1,dr,"Jamaican #2 bitters, Bittercube",General,0,912,Hephaestus' Three Hour Tour
5125,88.7205,ml,Coffee,General,0,912,Hephaestus' Three Hour Tour
5126,7.393375,ml,Orange juice,General,0,912,Hephaestus' Three Hour Tour
5127,7.393375,ml,Pineapple juice,General,0,912,Hephaestus' Three Hour Tour
5128,1,bsp,Agave Syrup,General,0,912,Hephaestus' Three Hour Tour
5129,1,twst,Orange peel,General,0,912,Hephaestus' Three Hour Tour
5130,44.36025,ml,Blanco Tequila,Tequila,6,913,Herb Tarlek
5131,29.5735,ml,Cynar,Liqueur,10,913,Herb Tarlek
5132,7.393375,ml,Drambuie,Liqueur,10,913,Herb Tarlek
5133,1,rinse,"Herbal liqueur, Green Chartreuse",Liqueur,10,913,Herb Tarlek
5134,3,sli,Cucumber,Garnish,11,913,Herb Tarlek
5135,1,twst,Lemon peel,General,0,913,Herb Tarlek
5136,59.147,ml,"Old Tom Gin, Ransom",Gin,1,914,Hercules
5137,29.5735,ml,"Sweet vermouth, Carpano Antica Formula",Wine,8,914,Hercules
5138,1,t,"Maraschino Liqueur, Luxardo",Liqueur,10,914,Hercules
5139,1,ds,"Bitters, Angostura",General,0,914,Hercules
5140,4,dr,"Orange cream citrate, Bittermens",General,0,914,Hercules
5141,22.180125,ml,Gin,Gin,1,915,Hey Heywood!
5142,22.180125,ml,Pear liqueur (Developed with St. George Spiced),Liqueur,10,915,Hey Heywood!
5143,22.180125,ml,"Herbal liqueur, Yellow Chartreuse",Liqueur,10,915,Hey Heywood!
5144,22.180125,ml,Lemon juice,General,0,915,Hey Heywood!
5145,44.36025,ml,"Genever, Peket dè Houyeu",Liqueur,10,916,Hibernating Bear
5146,29.5735,ml,Honey Liqueur,Liqueur,10,916,Hibernating Bear
5147,14.78675,ml,Bénédictine,General,0,916,Hibernating Bear
5148,14.78675,ml,Lemon juice,General,0,916,Hibernating Bear
5149,44.36025,ml,Sweet vermouth,Wine,8,917,The Hickory Cocktail
5150,44.36025,ml,Dry vermouth,Wine,8,917,The Hickory Cocktail
5151,1,t,Amer Picon,Liqueur,10,917,The Hickory Cocktail
5152,1,twst,Lemon peel,Garnish,11,917,The Hickory Cocktail
5153,29.5735,ml,"Venezuelan rum, Diplomatico",Rum,2,918,High Brow Board Walk
5154,29.5735,ml,Whiskey (Lost Republic Straight Bourbon Whiskey),Whisky,4,918,High Brow Board Walk
5155,29.5735,ml,"Sweet vermouth, Dolin",Wine,8,918,High Brow Board Walk
5156,14.78675,ml,Cynar 70,Liqueur,10,918,High Brow Board Walk
5157,14.78675,ml,Braulio,Liqueur,10,918,High Brow Board Walk
5158,14.78675,ml,Lemon juice,General,0,918,High Brow Board Walk
5159,1,sli,Lemon,Garnish,11,918,High Brow Board Walk
5160,44.36025,ml,"Martinique Rum, Rhum JM Blanc",Rum,2,919,Hikihoho
5161,14.78675,ml,Blanco Tequila,Tequila,6,919,Hikihoho
5162,14.78675,ml,Triple sec,Liqueur,10,919,Hikihoho
5163,14.78675,ml,Coconut Liqueur,Liqueur,10,919,Hikihoho
5164,14.78675,ml,Orgeat,General,0,919,Hikihoho
5165,29.5735,ml,Lime juice,General,0,919,Hikihoho
5166,29.5735,ml,Pineapple juice (Unsweetened),General,0,919,Hikihoho
5167,14.78675,ml,Parfait Amour,Liqueur,10,919,Hikihoho
5168,5,dr,Vanilla extract (Optional),General,0,919,Hikihoho
5169,44.36025,ml,"Scotch, Johnnie Walker Black Label",Whisky,4,920,Hitch-22
5170,44.36025,ml,Drambuie,Liqueur,10,920,Hitch-22
5171,22.180125,ml,"Elderflower liqueur, St. Germain",Liqueur,10,920,Hitch-22
5172,22.180125,ml,Lemon juice,General,0,920,Hitch-22
5173,1,t,Orgeat,General,0,920,Hitch-22
5174,29.5735,ml,"Gin, Beefeater",Gin,1,921,Holbein
5175,14.78675,ml,"Aquavit, Tattersall",Spirits,21,921,Holbein
5176,29.5735,ml,"Sloe gin, Plymouth",Gin,1,921,Holbein
5177,14.78675,ml,"Amaro, Vecchio Amaro del Capo",Liqueur,10,921,Holbein
5178,1,twst,Lemon peel,General,0,921,Holbein
5179,1,spg,Thyme,Garnish,11,921,Holbein
5180,22.180125,ml,Rye,Whisky,4,922,Hoarse and Boggy
5181,22.180125,ml,Zucca,Liqueur,10,922,Hoarse and Boggy
5182,22.180125,ml,"Cranberry liqueur, Clear Creek",Liqueur,10,922,Hoarse and Boggy
5183,22.180125,ml,Fino sherry,Wine,8,922,Hoarse and Boggy
5184,59.147,ml,Cranberry Vodka (potato vodka infused with fresh cranberries),Vodka,3,923,Holiday Bitterness
5185,29.5735,ml,Campari,Liqueur,10,923,Holiday Bitterness
5186,14.78675,ml,"Ginger liqueur, Domaine de Canton",Liqueur,10,923,Holiday Bitterness
5187,2,ds,"Cranberry bitters, Fee Brothers Cranberry",Garnish,11,923,Holiday Bitterness
5188,1,wdg,Orange,General,0,923,Holiday Bitterness
5189,22.180125,ml,"Bitters, Angostura",General,0,924,Holloway
5190,22.180125,ml,Sorel liqueur,Liqueur,10,924,Holloway
5191,22.180125,ml,Orgeat,General,0,924,Holloway
5192,22.180125,ml,Cream,General,0,924,Holloway
5193,1,lf,Rose petal,Garnish,11,924,Holloway
5194,44.36025,ml,Amaro Montenegro,Liqueur,10,925,The Holy Grail
5195,14.78675,ml,"Mezcal, Del Maguey Vida",Mezcal,20,925,The Holy Grail
5196,22.180125,ml,Pineapple juice,General,0,925,The Holy Grail
5197,14.78675,ml,Lime juice,General,0,925,The Holy Grail
5198,7.393375,ml,Orgeat,General,0,925,The Holy Grail
5199,29.5735,ml,"Herbal liqueur, Green Chartreuse",Liqueur,10,926,Holy Striker
5200,29.5735,ml,Añejo tequila,Tequila,6,926,Holy Striker
5201,29.5735,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,926,Holy Striker
5202,2,ds,Grapefruit bitters,General,0,926,Holy Striker
5203,36.966875,ml,Old Tom Gin,Gin,1,927,Homme du Monde Cocktail
5204,22.180125,ml,Apricot liqueur,Liqueur,10,927,Homme du Monde Cocktail
5205,14.78675,ml,Apple cider,General,0,927,Homme du Monde Cocktail
5206,14.78675,ml,Lemon juice,General,0,927,Homme du Monde Cocktail
5207,14.78675,ml,Egg white,General,0,927,Homme du Monde Cocktail
5208,59.147,ml,"Gin, Finger Lakes Distilling (Seneca Drums Gin)",Rum,2,928,Honey-Lavender Gimlet
5209,29.5735,ml,Lime juice,General,0,928,Honey-Lavender Gimlet
5210,14.78675,ml,Lavender Syrup,General,0,928,Honey-Lavender Gimlet
5211,7.393375,ml,Honey syrup,General,0,928,Honey-Lavender Gimlet
5212,44.36025,ml,"Gin, Bluecoat",Gin,1,929,Honeymoon Killer
5213,14.78675,ml,Cynar,Liqueur,10,929,Honeymoon Killer
5214,14.78675,ml,"Elderflower liqueur, St. Germain",Liqueur,10,929,Honeymoon Killer
5215,14.78675,ml,Lime juice,General,0,929,Honeymoon Killer
5216,118.294,ml,Pineapple juice,General,0,929,Honeymoon Killer
5217,2,ds,Peychaud's Bitters,General,0,929,Honeymoon Killer
5218,5,lf,Sage,General,0,929,Honeymoon Killer
5219,44.36025,ml,"Guatemalan rum, Zacapa 23",Rum,2,930,Honey Fitz
5220,22.180125,ml,Honey syrup,General,0,930,Honey Fitz
5221,22.180125,ml,Grapefruit juice,General,0,930,Honey Fitz
5222,2,ds,Peychaud's Bitters,General,0,930,Honey Fitz
5223,44.36025,ml,Drambuie,Liqueur,10,931,Honeypot
5224,22.180125,ml,Scotch,Whisky,4,931,Honeypot
5225,22.180125,ml,Lemon juice,General,0,931,Honeypot
5226,1,ds,Bitters,General,0,931,Honeypot
5227,1,ds,Orange bitters,General,0,931,Honeypot
5228,1,dr,Orange flower water,General,0,931,Honeypot
5229,29.5735,ml,Gin,Gin,1,932,Hop City
5230,29.5735,ml,Aperol,Liqueur,10,932,Hop City
5231,29.5735,ml,"Falernum, Velvet Falernum",Liqueur,10,932,Hop City
5232,29.5735,ml,Lemon juice,General,0,932,Hop City
5233,29.5735,ml,India Pale Ale,Beer,7,932,Hop City
5234,29.5735,ml,Whiskey (7 Stills honeydew),Whisky,4,933,Hop Springs Eternal
5235,29.5735,ml,"Grand Hops Amaro, Greenbar",Liqueur,10,933,Hop Springs Eternal
5236,29.5735,ml,Pink grapefruit juice,General,0,933,Hop Springs Eternal
5237,29.5735,ml,"Sherry, Lustau Manzanilla",Wine,8,933,Hop Springs Eternal
5238,1,ds,"Bitters, Fee Brothers Orange",General,0,933,Hop Springs Eternal
5239,1,twst,Grapefruit peel,Garnish,11,933,Hop Springs Eternal
5240,44.36025,ml,Gin,Gin,1,934,Hope is a Waking Dream
5241,22.180125,ml,Dry vermouth,Wine,8,934,Hope is a Waking Dream
5242,14.78675,ml,Cynar,Liqueur,10,934,Hope is a Waking Dream
5243,7.393375,ml,Grenadine,General,0,934,Hope is a Waking Dream
5244,2,ds,"Bitters, Angostura",General,0,934,Hope is a Waking Dream
5245,1,twst,Lemon peel,Garnish,11,934,Hope is a Waking Dream
5246,44.36025,ml,"Gin, Plymouth",Gin,1,935,Hopped Gimlet
5247,14.78675,ml,"Hophead Vodka, Anchor Distilling",Vodka,3,935,Hopped Gimlet
5248,5,dr,"Door County Hop Bitters, Bittercube",General,0,935,Hopped Gimlet
5249,1⁄2,?,Lime (cut into wedges),General,0,935,Hopped Gimlet
5250,2,twst,Lime peel,General,0,935,Hopped Gimlet
5251,14.78675,ml,Lemon juice,General,0,936,Hop Over
5252,22.180125,ml,Falernum,Liqueur,10,936,Hop Over
5253,29.5735,ml,Genever,Liqueur,10,936,Hop Over
5254,2,ds,Orange flower water,General,0,936,Hop Over
5255,59.147,ml,India Pale Ale,Beer,7,936,Hop Over
