,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
3642,60,ml,Caribbean blended rum aged 6-10 years,Rum,2,3612,Kingston,https://www.diffordsguide.com/cocktails/recipe/4821/kingston
3643,15,ml,Mentzendorff Kümmel liqueur,Liqueur,10,3612,Kingston,https://www.diffordsguide.com/cocktails/recipe/4821/kingston
3644,7.5,ml,Pimento dram liqueur,Liqueur,10,3612,Kingston,https://www.diffordsguide.com/cocktails/recipe/4821/kingston
3645,30,ml,Orange juice (freshly squeezed),General,0,3612,Kingston,https://www.diffordsguide.com/cocktails/recipe/4821/kingston
3646,15,ml,Lemon juice,General,0,3612,Kingston,https://www.diffordsguide.com/cocktails/recipe/4821/kingston
3647,,,Luxardo maraschino cherry,Garnish,11,3612,Kingston,https://www.diffordsguide.com/cocktails/recipe/4821/kingston
3648,50,ml,Rutte Dry Gin,Gin,1,3613,Ad Astra,https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra
3649,10,ml,Luxardo Maraschino liqueur,Liqueur,10,3613,Ad Astra,https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra
3650,10,ml,Crème de violette liqueur,Liqueur,10,3613,Ad Astra,https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra
3651,5,ml,Lemon juice,General,0,3613,Ad Astra,https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra
3652,,,castor oil,Garnish,11,3613,Ad Astra,https://www.diffordsguide.com/cocktails/recipe/4820/ad-astra
3653,45,ml,Bourbon whiskey,Whisky,4,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3654,15,ml,De Kuyper Triple Sec (40%),Liqueur,10,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3655,15,ml,Rosso/rouge (sweet) vermouth,Wine,8,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3656,15,ml,Lemon juice,General,0,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3657,2.5,ml,Sugar syrup (rich) (optional),General,0,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3658,,,Lemon zest,Garnish,11,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3659,,,Luxardo maraschino cherry,Garnish,11,3614,Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war
3660,45,ml,Applejack brandy,Brandy,5,3615,Harvest Moon (1930s recipe),https://www.diffordsguide.com/cocktails/recipe/4829/harvest-moon-1930s-recipe
3661,15,ml,Lime juice,General,0,3615,Harvest Moon (1930s recipe),https://www.diffordsguide.com/cocktails/recipe/4829/harvest-moon-1930s-recipe
3662,7.5,ml,Giffard Orgeat Syrup,General,0,3615,Harvest Moon (1930s recipe),https://www.diffordsguide.com/cocktails/recipe/4829/harvest-moon-1930s-recipe
3663,7.5,ml,Sugar syrup (rich),General,0,3615,Harvest Moon (1930s recipe),https://www.diffordsguide.com/cocktails/recipe/4829/harvest-moon-1930s-recipe
3664,10,ml,Water (chilled),General,0,3615,Harvest Moon (1930s recipe),https://www.diffordsguide.com/cocktails/recipe/4829/harvest-moon-1930s-recipe
3665,,,Orange zest twist,Garnish,11,3615,Harvest Moon (1930s recipe),https://www.diffordsguide.com/cocktails/recipe/4829/harvest-moon-1930s-recipe
3666,30,ml,Ketel One Vodka,Vodka,3,3616,Lazarus,https://www.diffordsguide.com/cocktails/recipe/1134/lazarus
3667,15,ml,Rémy Martin 1738 Cognac,Brandy,5,3616,Lazarus,https://www.diffordsguide.com/cocktails/recipe/1134/lazarus
3668,30,ml,Bebo Coffee Liqueur,Liqueur,10,3616,Lazarus,https://www.diffordsguide.com/cocktails/recipe/1134/lazarus
3669,30,ml,Espresso coffee,General,0,3616,Lazarus,https://www.diffordsguide.com/cocktails/recipe/1134/lazarus
3670,,,3 coffee beans,Garnish,11,3616,Lazarus,https://www.diffordsguide.com/cocktails/recipe/1134/lazarus
3671,40,ml,Cacao & coffee spiced rum,Rum,2,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3672,15,ml,Difford's Falernum liqueur,Liqueur,10,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3673,45,ml,Banana tea,General,0,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3674,20,ml,Pineapple juice,General,0,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3675,10,ml,Lime juice,General,0,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3676,2,dash,Angostura Aromatic Bitters,General,0,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3677,,,Bouquet of Gypsophila Babys Breath,Garnish,11,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3678,,,cocktail umbrella,Garnish,11,3617,Tropicalia,https://www.diffordsguide.com/cocktails/recipe/4837/tropicalia
3679,30,ml,Cacao & coffee spiced rum,Rum,2,3618,Spiced Rum Negroni,https://www.diffordsguide.com/cocktails/recipe/4798/spiced-rum-negroni
3680,20,ml,Americano Bianco,Wine,8,3618,Spiced Rum Negroni,https://www.diffordsguide.com/cocktails/recipe/4798/spiced-rum-negroni
3681,20,ml,Tempus Fugit Gran Classico Bitter,General,0,3618,Spiced Rum Negroni,https://www.diffordsguide.com/cocktails/recipe/4798/spiced-rum-negroni
3682,1,dash,Angostura Aromatic Bitters,General,0,3618,Spiced Rum Negroni,https://www.diffordsguide.com/cocktails/recipe/4798/spiced-rum-negroni
3683,,,Orange slice,Garnish,11,3618,Spiced Rum Negroni,https://www.diffordsguide.com/cocktails/recipe/4798/spiced-rum-negroni
3684,1,cube,Sugar cube,General,0,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3685,3,dash,Bob's Grapefruit Bitters,General,0,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3686,2,dash,Orange flower/blossom water,General,0,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3687,25,ml,Grand Marnier,Liqueur,10,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3688,90,ml,Brut champagne or sparkling wine,Wine,8,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3689,,,Orange zest twist spray,Garnish,11,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3690,,,orange slice,Garnish,11,3619,Moonwalk Cocktail,https://www.diffordsguide.com/cocktails/recipe/3293/moonwalk-cocktail
3691,30,ml,Cacao & coffee spiced rum,Rum,2,3620,Little Cuba,https://www.diffordsguide.com/cocktails/recipe/4797/little-cuba
3692,15,ml,Cynar or other carciofo amaro,Liqueur,10,3620,Little Cuba,https://www.diffordsguide.com/cocktails/recipe/4797/little-cuba
3693,15,ml,Rosso/rouge (sweet) vermouth,Wine,8,3620,Little Cuba,https://www.diffordsguide.com/cocktails/recipe/4797/little-cuba
3694,,,Orange slice,Garnish,11,3620,Little Cuba,https://www.diffordsguide.com/cocktails/recipe/4797/little-cuba
3695,40,ml,Cacao & coffee spiced rum,Rum,2,3621,Double Black,https://www.diffordsguide.com/cocktails/recipe/4796/double-black
3696,40,ml,Bebo Coffee Liqueur,Liqueur,10,3621,Double Black,https://www.diffordsguide.com/cocktails/recipe/4796/double-black
3697,40,ml,Espresso coffee,General,0,3621,Double Black,https://www.diffordsguide.com/cocktails/recipe/4796/double-black
3698,3,drop,Bob's Chocolate bitters,General,0,3621,Double Black,https://www.diffordsguide.com/cocktails/recipe/4796/double-black
3699,,,ground cacao,Garnish,11,3621,Double Black,https://www.diffordsguide.com/cocktails/recipe/4796/double-black
3700,30,ml,Armagnac Blanc,Brandy,5,3622,Once Upon A Time,https://www.diffordsguide.com/cocktails/recipe/4725/once-upon-a-time
3701,30,ml,Lillet Blanc,Wine,8,3622,Once Upon A Time,https://www.diffordsguide.com/cocktails/recipe/4725/once-upon-a-time
3702,30,ml,Gentian liqueur,Liqueur,10,3622,Once Upon A Time,https://www.diffordsguide.com/cocktails/recipe/4725/once-upon-a-time
3703,2.5,ml,White wine vinegar (Chardonnay),Wine,8,3622,Once Upon A Time,https://www.diffordsguide.com/cocktails/recipe/4725/once-upon-a-time
3704,,,Orange zest twist,Garnish,11,3622,Once Upon A Time,https://www.diffordsguide.com/cocktails/recipe/4725/once-upon-a-time
3705,45,ml,Blended Scotch whisky,Whisky,4,3623,Pursuit of Happiness,https://www.diffordsguide.com/cocktails/recipe/4719/pursuit-of-happiness
3706,15,ml,Giffard Banane du Brésil liqueur,Liqueur,10,3623,Pursuit of Happiness,https://www.diffordsguide.com/cocktails/recipe/4719/pursuit-of-happiness
3707,10,ml,Italian red bitter liqueur,Liqueur,10,3623,Pursuit of Happiness,https://www.diffordsguide.com/cocktails/recipe/4719/pursuit-of-happiness
3708,1,dash,Saline solution (optional),General,0,3623,Pursuit of Happiness,https://www.diffordsguide.com/cocktails/recipe/4719/pursuit-of-happiness
3709,,,Dried banana chip/banana slice,Garnish,11,3623,Pursuit of Happiness,https://www.diffordsguide.com/cocktails/recipe/4719/pursuit-of-happiness
3710,45,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3624,Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
3711,22.5,ml,Giffard Rhubarbe Liqueur,Liqueur,10,3624,Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
3712,22.5,ml,Lemon juice,General,0,3624,Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
3713,15,ml,Sugar syrup (rich),General,0,3624,Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
3714,2,dash,Celery bitters,General,0,3624,Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
3715,,,Rhubarb ribbon,Garnish,11,3624,Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
3716,35,ml,The Busker Blended Irish Whiskey,Whisky,4,3625,Old Gran's Punch,https://www.diffordsguide.com/cocktails/recipe/4701/old-grans-punch
3717,10,ml,Manzanilla sherry,Wine,8,3625,Old Gran's Punch,https://www.diffordsguide.com/cocktails/recipe/4701/old-grans-punch
3718,10,ml,Apple syrup,General,0,3625,Old Gran's Punch,https://www.diffordsguide.com/cocktails/recipe/4701/old-grans-punch
3719,75,ml,Kombucha,General,0,3625,Old Gran's Punch,https://www.diffordsguide.com/cocktails/recipe/4701/old-grans-punch
3720,25,ml,Bourbon whiskey,Whisky,4,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3721,20,ml,Straight rye whiskey,Whisky,4,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3722,12.5,ml,Punt E Mes,Wine,8,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3723,12.5,ml,Rosso/rouge (sweet) vermouth,Wine,8,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3724,5,ml,Giffard Crème de Mûre liqueur,Liqueur,10,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3725,1,dash,Angostura Aromatic Bitters,General,0,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3726,1,dash,Orange Bitters by Angostura,General,0,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3727,,,Blackberry,Garnish,11,3626,The Ridgwell,https://www.diffordsguide.com/cocktails/recipe/4690/the-ridgwell
3728,40,ml,Rutte Dry Gin,Gin,1,3627,Cardinale,https://www.diffordsguide.com/cocktails/recipe/572/cardinale
3729,40,ml,Italian red bitter liqueur,Liqueur,10,3627,Cardinale,https://www.diffordsguide.com/cocktails/recipe/572/cardinale
3730,40,ml,Dry vermouth,Wine,8,3627,Cardinale,https://www.diffordsguide.com/cocktails/recipe/572/cardinale
3731,,,Orange slice,Garnish,11,3627,Cardinale,https://www.diffordsguide.com/cocktails/recipe/572/cardinale
3732,45,ml,Caribbean blended rum aged 6-10 years,Rum,2,3628,The Persuader,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
3733,30,ml,Chardonnay (Chablis) white wine,Wine,8,3628,The Persuader,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
3734,10,ml,Muyu Chinotto Nero liqueur,Liqueur,10,3628,The Persuader,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
3735,5,ml,Licor 43 Original liqueur,Liqueur,10,3628,The Persuader,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
3736,30,ml,Pineapple juice,General,0,3628,The Persuader,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
3737,,,Pineapple wedge on rim,Garnish,11,3628,The Persuader,https://www.diffordsguide.com/cocktails/recipe/4689/the-persuader
3738,3,slice,Cucumber,General,0,3629,Eastern Standard (Soho House Tonic),https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic
3739,3,,Mint leaves,General,0,3629,Eastern Standard (Soho House Tonic),https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic
3740,50,ml,Rutte Dry Gin,Gin,1,3629,Eastern Standard (Soho House Tonic),https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic
3741,12.5,ml,Lime juice,General,0,3629,Eastern Standard (Soho House Tonic),https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic
3742,10,ml,Sugar syrup (rich),General,0,3629,Eastern Standard (Soho House Tonic),https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic
3743,,,cucumber slice,Garnish,11,3629,Eastern Standard (Soho House Tonic),https://www.diffordsguide.com/cocktails/recipe/4685/eastern-standard-soho-house-tonic
3744,5,,Green grapes (seedless),General,0,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3745,45,ml,Rutte Dry Gin,Gin,1,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3746,15,ml,Bepi Tosolini Grappa di Moscato,Brandy,5,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3747,15,ml,Lemon juice,General,0,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3748,10,ml,Sugar syrup (rich),General,0,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3749,1,dash,Orange Bitters by Angostura,General,0,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3750,,,Green grape on rim,Garnish,11,3630,Corleone,https://www.diffordsguide.com/cocktails/recipe/4684/corleone
3751,50,ml,Caribbean blended rum aged 6-10 years,Rum,2,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3752,15,ml,Bénédictine D.O.M. liqueur,Liqueur,10,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3753,15,ml,Lemon juice,General,0,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3754,10,ml,Sugar syrup (rich),General,0,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3755,10,ml,Pasteurised egg white (or aquafaba),General,0,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3756,1,dash,Orange Bitters by Angostura,General,0,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3757,,,orange zest twist,Garnish,11,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3758,,,ground cinnamon,Garnish,11,3631,Brass Rail,https://www.diffordsguide.com/cocktails/recipe/564/brass-rail
3759,45,ml,Dark/black/blackstrap rum,Rum,2,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3760,15,ml,Italian red bitter liqueur,Liqueur,10,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3761,45,ml,Pineapple juice,General,0,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3762,15,ml,Lime juice,General,0,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3763,12.5,ml,Sugar syrup (rich),General,0,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3764,,,Pineapple wedge,Garnish,11,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3765,,,Luxardo Maraschino cherry,Garnish,11,3632,Jungle Bird,https://www.diffordsguide.com/cocktails/recipe/1082/jungle-bird
3766,40,ml,Luxardo Sour Cherry Gin,Gin,1,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3767,10,ml,Giffard Menthe Pastille white crème de menthe,Liqueur,10,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3768,10,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3769,20,ml,Lemon juice,General,0,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3770,2,dash,Bob's Chocolate bitters,General,0,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3771,,,Mint sprigs,Garnish,11,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3772,,,Luxardo maraschino cherry,Garnish,11,3633,Cherry Springer,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
3773,22.5,ml,Blended Scotch whisky,Whisky,4,3634,Blood and Sand (Classic formula),https://www.diffordsguide.com/cocktails/recipe/244/blood-and-sand-classic-formula
3774,22.5,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3634,Blood and Sand (Classic formula),https://www.diffordsguide.com/cocktails/recipe/244/blood-and-sand-classic-formula
3775,22.5,ml,Rosso/rouge (sweet) vermouth,Wine,8,3634,Blood and Sand (Classic formula),https://www.diffordsguide.com/cocktails/recipe/244/blood-and-sand-classic-formula
3776,22.5,ml,Orange juice (freshly squeezed),General,0,3634,Blood and Sand (Classic formula),https://www.diffordsguide.com/cocktails/recipe/244/blood-and-sand-classic-formula
3777,,,Orange zest twist,Garnish,11,3634,Blood and Sand (Classic formula),https://www.diffordsguide.com/cocktails/recipe/244/blood-and-sand-classic-formula
3778,25,ml,Light white rum,Rum,2,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3779,5,ml,Rhum Clément Blanc,Rum,2,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3780,20,ml,De Kuyper Pineapple liqueur,Liqueur,10,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3781,15,ml,Brut champagne or sparkling wine,Wine,8,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3782,45,ml,Pineapple juice,General,0,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3783,2,scoop,Coconut sorbet,General,0,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3784,45,ml,Brut champagne or sparkling wine,Wine,8,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3785,,,Raw coconut (or toasted coconut flakes),Garnish,11,3635,Champagne Piña Colada,https://www.diffordsguide.com/cocktails/recipe/4623/champagne-pina-colada
3786,30,ml,Calvados & straight applejacks,Brandy,5,3636,Apples to Oranges Cocktail,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
3787,30,ml,Bourbon whiskey,Whisky,4,3636,Apples to Oranges Cocktail,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
3788,22.5,ml,Dry vermouth,Wine,8,3636,Apples to Oranges Cocktail,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
3789,15,ml,Grand Marnier,Liqueur,10,3636,Apples to Oranges Cocktail,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
3790,3,dash,Combier Elixir,Liqueur,10,3636,Apples to Oranges Cocktail,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
3791,,,Orange zest twist,Garnish,11,3636,Apples to Oranges Cocktail,https://www.diffordsguide.com/cocktails/recipe/4615/apples-to-oranges-cocktail
3792,45,ml,Bepi Tosolini Grappa di Moscato,Brandy,5,3637,Remind Me Cocktail,https://www.diffordsguide.com/cocktails/recipe/4614/remind-me-cocktail
3793,20,ml,Averna Amaro,Liqueur,10,3637,Remind Me Cocktail,https://www.diffordsguide.com/cocktails/recipe/4614/remind-me-cocktail
3794,15,ml,Mandarine Napoleon liqueur,Liqueur,10,3637,Remind Me Cocktail,https://www.diffordsguide.com/cocktails/recipe/4614/remind-me-cocktail
3795,,,Orange zest twist,Garnish,11,3637,Remind Me Cocktail,https://www.diffordsguide.com/cocktails/recipe/4614/remind-me-cocktail
3796,45,ml,Bourbon whiskey,Whisky,4,3638,Mancini Cocktail,https://www.diffordsguide.com/cocktails/recipe/4616/mancini-cocktail
3797,15,ml,Barolo Chinato,Wine,8,3638,Mancini Cocktail,https://www.diffordsguide.com/cocktails/recipe/4616/mancini-cocktail
3798,15,ml,Dutch Cacao white crème de cacao,Liqueur,10,3638,Mancini Cocktail,https://www.diffordsguide.com/cocktails/recipe/4616/mancini-cocktail
3799,2,dash,Orange Bitters by Angostura,General,0,3638,Mancini Cocktail,https://www.diffordsguide.com/cocktails/recipe/4616/mancini-cocktail
3800,,,orange zest twist,Garnish,11,3638,Mancini Cocktail,https://www.diffordsguide.com/cocktails/recipe/4616/mancini-cocktail
3801,1,,Thyme,General,0,3639,Thyme Will Tell Sour,https://www.diffordsguide.com/cocktails/recipe/4597/thyme-will-tell-sour
3802,60,ml,Bourbon whiskey,Whisky,4,3639,Thyme Will Tell Sour,https://www.diffordsguide.com/cocktails/recipe/4597/thyme-will-tell-sour
3803,15,ml,Maple syrup,General,0,3639,Thyme Will Tell Sour,https://www.diffordsguide.com/cocktails/recipe/4597/thyme-will-tell-sour
3804,15,ml,Lemon juice,General,0,3639,Thyme Will Tell Sour,https://www.diffordsguide.com/cocktails/recipe/4597/thyme-will-tell-sour
3805,,,Lemon zest twist,Garnish,11,3639,Thyme Will Tell Sour,https://www.diffordsguide.com/cocktails/recipe/4597/thyme-will-tell-sour
3806,,,thyme sprig,Garnish,11,3639,Thyme Will Tell Sour,https://www.diffordsguide.com/cocktails/recipe/4597/thyme-will-tell-sour
3807,1,spoon,Strawberry jam,General,0,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3808,50,ml,Rémy Martin 1738 Cognac,Brandy,5,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3809,20,ml,Pinot Noir red wine,Wine,8,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3810,15,ml,Lemon juice,General,0,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3811,5,ml,Sugar syrup (rich),General,0,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3812,2,dash,Angostura Aromatic Bitters,General,0,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3813,,,Half strawberry,Garnish,11,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3814,,,mint sprig,Garnish,11,3640,Velvet Revolver,https://www.diffordsguide.com/cocktails/recipe/4596/velvet-revolver
3815,30,ml,Bourbon whiskey,Whisky,4,3641,Midnight Stinger,https://www.diffordsguide.com/cocktails/recipe/4573/midnight-stinger
3816,30,ml,Fernet liqueur,Liqueur,10,3641,Midnight Stinger,https://www.diffordsguide.com/cocktails/recipe/4573/midnight-stinger
3817,22.5,ml,Lemon juice,General,0,3641,Midnight Stinger,https://www.diffordsguide.com/cocktails/recipe/4573/midnight-stinger
3818,12.5,ml,Sugar syrup (rich),General,0,3641,Midnight Stinger,https://www.diffordsguide.com/cocktails/recipe/4573/midnight-stinger
3819,,,Mint sprigs bouquet,Garnish,11,3641,Midnight Stinger,https://www.diffordsguide.com/cocktails/recipe/4573/midnight-stinger
3820,45,ml,Straight rye whiskey,Whisky,4,3642,Bonaparte's Manhattan,https://www.diffordsguide.com/cocktails/recipe/4571/bonapartes-manhattan
3821,15,ml,Rosso/rouge (sweet) vermouth,Wine,8,3642,Bonaparte's Manhattan,https://www.diffordsguide.com/cocktails/recipe/4571/bonapartes-manhattan
3822,10,ml,Mandarine Napoleon liqueur,Liqueur,10,3642,Bonaparte's Manhattan,https://www.diffordsguide.com/cocktails/recipe/4571/bonapartes-manhattan
3823,5,ml,Averna Amaro,Liqueur,10,3642,Bonaparte's Manhattan,https://www.diffordsguide.com/cocktails/recipe/4571/bonapartes-manhattan
3824,,,Luxardo Maraschino cherry,Garnish,11,3642,Bonaparte's Manhattan,https://www.diffordsguide.com/cocktails/recipe/4571/bonapartes-manhattan
3825,30,ml,Pisco,Brandy,5,3643,Death Star,https://www.diffordsguide.com/cocktails/recipe/4568/death-star
3826,30,ml,Liquore Strega,Liqueur,10,3643,Death Star,https://www.diffordsguide.com/cocktails/recipe/4568/death-star
3827,30,ml,Cynar or other carciofo amaro,Liqueur,10,3643,Death Star,https://www.diffordsguide.com/cocktails/recipe/4568/death-star
3828,1,dash,Bob's Grapefruit Bitters,General,0,3643,Death Star,https://www.diffordsguide.com/cocktails/recipe/4568/death-star
3829,,,Star anise,Garnish,11,3643,Death Star,https://www.diffordsguide.com/cocktails/recipe/4568/death-star
3830,30,ml,Rosso/rouge (sweet) vermouth,Wine,8,3644,Four Poster Red,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
3831,30,ml,Dolin Chamberyzette,Wine,8,3644,Four Poster Red,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
3832,30,ml,Tawny port,Wine,8,3644,Four Poster Red,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
3833,30,ml,Italian red bitter liqueur,Liqueur,10,3644,Four Poster Red,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
3834,,,Luxardo Maraschino cherry,Garnish,11,3644,Four Poster Red,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
3835,,,strawberry,Garnish,11,3644,Four Poster Red,https://www.diffordsguide.com/cocktails/recipe/4570/four-poster-red
3836,60,ml,Pisco (Jalapeño chilli infused),Brandy,5,3645,Purpurina Cocktail,https://www.diffordsguide.com/cocktails/recipe/4569/purpurina-cocktail
3837,30,ml,Watermelon syrup,General,0,3645,Purpurina Cocktail,https://www.diffordsguide.com/cocktails/recipe/4569/purpurina-cocktail
3838,22.5,ml,Lime juice,General,0,3645,Purpurina Cocktail,https://www.diffordsguide.com/cocktails/recipe/4569/purpurina-cocktail
3839,15,ml,Pasteurised egg white (or aquafaba),General,0,3645,Purpurina Cocktail,https://www.diffordsguide.com/cocktails/recipe/4569/purpurina-cocktail
