"cocktail_id","cocktail_base","cocktail_color1","cocktail_color2","cocktail_content","cocktail_difficulty","cocktail_glass","cocktail_img","cocktail_name_en","cocktail_name_ko","cocktail_rating","cocktail_update_date","cocktail_update_by"
305,"Gin","흰색","남색","위처즈 젤리(Witches Jelly) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/witchesjellyalt.jpg?itok=6ZSwP5Xd","Witches Jelly","위처즈 젤리",0.0,"",0
306,"Whisky","흰색","흰색","위치스 블러드(Witches' Blood) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/20200408_174551.jpg?itok=JWERlMNk","Witches' Blood","위치스 블러드",0.0,"",0
307,"Wine","분홍색","흰색","우든 슈(Wooden Shoe) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/woodenshoe_sq.jpg?itok=xyWzWyw5","Wooden Shoe","우든 슈",0.0,"",0
308,"Gin","흰색","흰색","우드사이드(Woodside) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/woodside.jpg?itok=gwja-fy8","Woodside","우드사이드",0.0,"",0
309,"Whisky","분홍색","흰색","워킹 인 어 콜 마인(Working in a Coal Mine) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/workingcoalmine5993.jpg?itok=ZoZl35n_","Working in a Coal Mine","워킹 인 어 콜 마인",0.0,"",0
310,"Whisky","갈색","흰색","쇼콜라틀 탈리스만(Xocolatl Talisman) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/xocolatl_talisman.jpg?itok=97zFYabQ","Xocolatl Talisman","쇼콜라틀 탈리스만",0.0,"",0
311,"Gin","흰색","흰색","야쿠자(Yakuza) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/yakuza.jpg?itok=KKiJqFVc","Yakuza","야쿠자",0.0,"",0
312,"Whisky","흰색","노란색","이어즈 어브 워리(Years Of Worry) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/years-of-worry.jpg?itok=4brMEf9U","Years Of Worry","이어즈 어브 워리",0.0,"",0
313,"Tequila","흰색","흰색","옐로 라지(Yellow Raj) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/yellow-raj.jpg?itok=mn2rBZOZ","Yellow Raj","옐로 라지",0.0,"",0
314,"Gin","흰색","흰색","더 옐로 칵테일(The Yellow Cocktail) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/120799921_2827433354146681_6388173266562569480_n.jpg?itok=xAZhQ7C5","The Yellow Cocktail","더 옐로 칵테일",0.0,"",0
315,"Liqueur","분홍색","흰색","유 캔트 캐치 미(You Can't Catch Me) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/you-cant-catch-me.jpg?itok=HOP347at","You Can't Catch Me","유 캔트 캐치 미",0.0,"",0
316,"Tequila","흰색","흰색","유 룩 그레이트 웬 아이엠 하이(You Look Great When I'm High) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/you-look-great-when-im-high.jpg?itok=r_CQ5TSR","You Look Great When I'm High","유 룩 그레이트 웬 아이엠 하이",0.0,"",0
317,"Wine","갈색","흰색","유어 어 파인 걸(You're a Fine Girl) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",3.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/You%27re%20a%20Fine%20Girl.jpg?itok=lQc4PfnB","You're a Fine Girl","유어 어 파인 걸",0.0,"",0
318,"Rum","주황색","흰색","율 슛 요 아이 아웃(You'll Shoot Your Eye Out) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/you039ll-shoot-your-eye-out.jpg?itok=77VJsCtE","You'll Shoot Your Eye Out","율 슛 요 아이 아웃",0.0,"",0
319,"Liqueur","노란색","흰색","유콘 코넬리어스(Yukon Cornelious) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/untitled.jpg?itok=DMeDbYAo","Yukon Cornelious","유콘 코넬리어스",0.0,"",0
320,"Whisky","흰색","흰색","윈난 올드 패션드(Yunnan Old Fashioned) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/IMG_7236.jpeg?itok=90aGo-VT","Yunnan Old Fashioned","윈난 올드 패션드",0.0,"",0
321,"Mezcal","갈색","흰색","자포테카(Zapoteca) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/zapotecasml.jpg?itok=T29YkB7R","Zapoteca","자포테카",0.0,"",0
322,"Rum","갈색","흰색","좀비(Zombie) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",3.0,"","https://www.liquor.com/thmb/_tPL9LtTrCqF1zNA1odm4Qz9BQA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/zombie-720x720-primary-29b2a1ab718f42f293bb7b2b6cb107c8.jpg","Zombie","좀비",0.0,"",0
323,"Whisky","갈색","갈색","더 징거(The Zinger) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",1.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/E011%20The%20Zinger%20%282%29.jpg?itok=UC1ScCmf","The Zinger","더 징거",0.0,"",0
324,"Brandy","흰색","남색","싸우전드원 티아러즈(1,001 Tiaras) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/img_20180423_155355_761.jpg?itok=eMyrYu8I","1,001 Tiaras","싸우전드원 티아러즈",0.0,"",0
325,"Liqueur","노란색","남색","투 투 투(2 to 2) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/2-to-2.jpg?itok=lVgX_55I","2 to 2","투 투 투",0.0,"",0
326,"Whisky","갈색","주황색","3:20 인 더 모닝(3:20 in the Morning) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/320morning_barnotes.jpg?itok=7iY3NyYP","3:20 in the Morning","3:20 인 더 모닝",0.0,"",0
327,"Tequila","분홍색","흰색","쓰리 어 클럭(3 o'clock) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/img_20180129_133020_742.jpg?itok=gLDeEd7e","3 o'clock","쓰리 어 클럭",0.0,"",0
328,"Gin","흰색","흰색","포쓰 엔드 클라이드(4th and Clyde) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/4th_and_clyde_4_of_8.jpg?itok=mc23BEkU","4th and Clyde","포쓰 엔드 클라이드",0.0,"",0
329,"Rum","노란색","흰색","파이브 스팟(5 Spot) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/5-spot.jpg?itok=K406znFc","5 Spot","파이브 스팟",0.0,"",0
330,"Brandy","흰색","흰색","에잇 어린디스멩스(8th Arrondissement) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",2.0,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/8tharrondissement4449.jpg?itok=GIf9ecxK","8th Arrondissement","에잇 어린디스멩스",0.0,"",0
331,"Wine","주황색","갈색","1790(1790) 은/는 화려한 색상과 풍미로 맛있게 즐길 수 있습니다. 또한, 부드럽고 달큼한 맛이 입 안 가득 퍼져 그 향기가 일품입니다. 누구에게나 사랑받는 칵테일로, 연인, 가족과 함께 하는 시간 또는 혼자만의 여유로운 시간을 이 칵테일과 함께 더욱 특별한 순간으로 만들어보세요!",3.25,"","https://kindredcocktails.com/sites/kindredcocktails.com/files/styles/large/public/pictures/cocktail/the1790_6213.jpg?itok=6R7xi5Vd","1790","1790",4.5,"2023-04-06 21:51:41",3
