,ingredient_name,type_string,cocktail_id,url
779,garlic,General,2659.0,http://www.completecocktails.com/Drinks/GazpachoCocktail.aspx#.ZAYm83ZByUk
780,garlic salt,General,1676.0,http://www.completecocktails.com/Drinks/AbsintheMary.aspx#.ZAYJVXZByUk
781,genepy,Liqueur,753.0,
782,"genepy, dolin genepy des alpes",Liqueur,409.0,
783,genever,Liqueur,2637.0,http://www.completecocktails.com/Drinks/DutchStories.aspx#.ZAYl7HZByUk
784,"genever, bols",Liqueur,166.0,
785,"genever, bols (barrel aged)",Liqueur,397.0,
786,"genever, peket dè houyeu",Liqueur,916.0,
787,gentian liqueur,Liqueur,3651.0,https://www.diffordsguide.com/cocktails/recipe/4381/la-alianza
788,"gentian liqueur (like suze, aveze, or salers)",Liqueur,271.0,
789,giffard banane du brésil liqueur,Liqueur,3623.0,https://www.diffordsguide.com/cocktails/recipe/4719/pursuit-of-happiness
790,giffard caramel toffee liqueur,Liqueur,3069.0,https://www.diffordsguide.com/cocktails/recipe/11895/banoffee-espresso-martini
791,giffard crème de mûre liqueur,Liqueur,3341.0,https://www.diffordsguide.com/cocktails/recipe/305/bramble
792,giffard crème de pêche de vigne liqueur,Liqueur,3441.0,https://www.diffordsguide.com/cocktails/recipe/2374/the-democrat
793,giffard fraise des bois liqueur,Liqueur,3289.0,https://www.diffordsguide.com/cocktails/recipe/9210/strawberry-inn-grappa-sour
794,giffard grenadine syrup,General,3007.0,https://www.diffordsguide.com/cocktails/recipe/3041/el-presidente-sloppy-joes
795,giffard menthe pastille white crème de menthe,Liqueur,3090.0,https://www.diffordsguide.com/cocktails/recipe/15714/morning-dew
796,giffard pamplemousse liqueur,Liqueur,3159.0,https://www.diffordsguide.com/cocktails/recipe/11944/pamplemousse-margarita
797,giffard parfait amour liqueur,Liqueur,3474.0,https://www.diffordsguide.com/cocktails/recipe/5802/takumis-aviation
798,giffard peppermint pastille crème de menthe,Liqueur,3296.0,https://www.diffordsguide.com/cocktails/recipe/10312/word-up
799,giffard piment d'espelette chile liqueur,Liqueur,3141.0,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
800,giffard rhubarbe liqueur,Liqueur,3624.0,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour
801,giffard vanille de madagascar,Liqueur,3199.0,https://www.diffordsguide.com/cocktails/recipe/12057/beat-dis
802,gin,Gin,2085.0,http://www.completecocktails.com/Drinks/1915GinandTonic.aspx#.ZAYTJ3ZByUk
803,gin (11 wells - ecgberht gin),Gin,415.0,
804,gin (barrel aged),Gin,390.0,
805,gin (bombay),Gin,484.0,
806,gin (dry or london dry),Gin,98.0,
807,gin (extra credit if navy proof (57%)),Gin,27.0,
808,gin (ki no bi kyoto dry gin),Gin,51.0,
809,"gin (lighthouse, hawthorn edition)",Gin,345.0,
810,gin (london dry),Gin,144.0,
811,gin (london or holland dry),Gin,37.0,
812,gin (matcha-infused),Gin,979.0,
813,gin (preferably a juniper-forward london dry),Gin,668.0,
814,gin (radish-infused),Gin,969.0,
815,gin (raspberry-infused),Gin,1074.0,
816,gin (russell henry hawaiian white ginger),Gin,76.0,
817,gin (threefold aromatic gin),Gin,1004.0,
818,gin (wireworks),Gin,1044.0,
819,"gin (with campari & marschino, infused with pineapple)",Liqueur,184.0,
820,"gin, art in the age sage",Gin,567.0,
821,"gin, aviation",Gin,460.0,
822,"gin, barr hill tom cat",Gin,424.0,
823,"gin, beefeater",Gin,451.0,
824,"gin, beefeater (earl grey-infused)",Gin,595.0,
825,"gin, beefeater 24",Gin,182.0,
826,"gin, blackwoods",Gin,407.0,
827,"gin, bluecoat",Gin,335.0,
828,"gin, bombay sapphire",Gin,569.0,
829,"gin, bombay sapphire (hibiscus infused)",Gin,944.0,
830,"gin, broker's",Gin,418.0,
831,"gin, caorunn",Gin,541.0,
832,"gin, catoctin creek",Gin,286.0,
833,"gin, citadelle",Gin,582.0,
834,"gin, citadelle (fresno chili infused)",Gin,223.0,
835,"gin, death's door",Gin,714.0,
836,"gin, finger lakes distilling (seneca drums gin)",Rum,928.0,
837,"gin, fords",Gin,339.0,
838,"gin, g'vine",Gin,940.0,
839,"gin, g'vine floraison",Gin,832.0,
840,"gin, gabriel boudier saffron",Gin,204.0,
841,"gin, gordon's",Gin,610.0,
842,"gin, hendrick's",Gin,1087.0,
843,"gin, leopold brothers",Gin,295.0,
844,"gin, leopold brothers (summer gin)",Gin,312.0,
845,"gin, magellan blue",Gin,687.0,
846,"gin, malfy (malfy con limone)",Gin,891.0,
847,"gin, monkey 47",Gin,439.0,
848,"gin, no. 3",Gin,964.0,
849,"gin, nolet's",Gin,132.0,
850,"gin, perry's tot navy strength",Gin,972.0,
851,"gin, plymouth",Gin,347.0,
852,"gin, plymouth navy strength",Gin,550.0,
853,"gin, rutte",Gin,10.0,
854,"gin, sipsmith (vjop)",Gin,576.0,
855,"gin, small's",Gin,217.0,
856,"gin, st. george botanivore",Gin,836.0,
857,"gin, st. george dry rye",Whisky,895.0,
858,"gin, st. george terroir",Gin,95.0,
859,"gin, tanqueray",Gin,768.0,
860,"gin, tanqueray 10",Gin,450.0,
861,"gin, tanqueray 10 (*masala chai infused)",Gin,446.0,
862,"gin, tanqueray rangpur",Gin,20.0,
863,"gin, the botanist",Gin,524.0,
864,"gin, uncle val's botanical",Gin,245.0,
865,"gin, voyager",Gin,409.0,
866,ginger,Garnish,470.0,
867,ginger,General,151.0,
868,ginger ale,General,1330.0,https://recipe.awesomedrinks.com/recipe/drunken-pimento/
869,ginger beer,General,3669.0,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule
870,ginger juice,General,3503.0,https://www.diffordsguide.com/cocktails/recipe/5054/eye-opener
871,ginger liqueur,Liqueur,2848.0,http://www.completecocktails.com/Drinks/SpringDaisy.aspx#.ZAYu43ZByUk
872,"ginger liqueur, brovo",Liqueur,353.0,
873,"ginger liqueur, canton",Liqueur,283.0,
874,"ginger liqueur, domaine de canton",Liqueur,450.0,
875,"ginger liqueur, king's",Liqueur,295.0,
876,"ginger liqueur, king's ginger",Liqueur,964.0,
877,"ginger liqueur, stirrings",Liqueur,399.0,
878,"ginger liqueur, thatcher's apple spice ginger",Liqueur,508.0,
879,ginger syrup,General,781.0,
880,ginger wine,Wine,2638.0,http://www.completecocktails.com/Drinks/EarlyNight.aspx#.ZAYl9XZByUk
881,"ginger wine, crabbie's",Wine,248.0,
882,"ginger wine, stone's",Wine,431.0,
883,gingerbread man,Garnish,3257.0,https://www.diffordsguide.com/cocktails/recipe/10628/gingerbread-old-fashioned
884,gingerbread syrup,Gin,3500.0,https://www.diffordsguide.com/cocktails/recipe/5292/cafe-colonial
885,ginseng,Garnish,1419.0,http://www.completecocktails.com/Drinks/CaliGinger.aspx#.ZAYCwXZByUk
886,gold jamaican rum,Rum,1357.0,https://recipe.awesomedrinks.com/recipe/boars-tooth/
887,gold puerto rican rum,Rum,1344.0,https://recipe.awesomedrinks.com/recipe/zombie-1934/
888,gold rum,Rum,434.0,
889,gold rum (goslings),Rum,644.0,
890,gold rum (infused with vanilla),Rum,3484.0,https://www.diffordsguide.com/cocktails/recipe/1460/palermo
891,gold rum (virgin islands),Rum,149.0,
892,"gold rum, appleton special",Rum,782.0,
893,golden rum,Rum,1516.0,http://www.completecocktails.com/Drinks/Hurricane.aspx#.ZAYFVnZByUk
894,gomme syrup,General,843.0,
895,gooseberry,Garnish,2484.0,http://www.completecocktails.com/Drinks/XBreeze.aspx#.ZAYgWXZByUk
896,"gorgonzola cheese, stuffed olive",Garnish,3517.0,https://www.diffordsguide.com/cocktails/recipe/5001/one-sip-martini
897,gosling's black seal rum,Rum,1289.0,https://recipe.awesomedrinks.com/recipe/third-rail/
898,gran classico,General,254.0,
899,"grand hops amaro, greenbar",Liqueur,902.0,
900,grand marnier,Liqueur,1764.0,http://www.completecocktails.com/Drinks/ChristmasCosmopolitan.aspx#.ZAYLjnZByUk
901,grape,Garnish,2045.0,http://www.completecocktails.com/Drinks/Vendanges.aspx#.ZAYSHHZByUk
902,grape schnapps,Liqueur,1773.0,http://www.completecocktails.com/Drinks/CranGrape.aspx#.ZAYL1HZByUk
903,grape vodka,Vodka,2790.0,http://www.completecocktails.com/Drinks/PurplenSpice.aspx#.ZAYstXZByUk
904,grapefruit,Garnish,575.0,
905,grapefruit,General,112.0,
906,grapefruit bitters,General,563.0,
907,grapefruit cordial,General,829.0,
908,grapefruit gin,Gin,3243.0,https://www.diffordsguide.com/cocktails/recipe/11204/amer-negroni
909,grapefruit juice,General,31.0,
910,grapefruit liqueur,Liqueur,1426.0,http://www.completecocktails.com/Drinks/CaliRose.aspx#.ZAYC33ZByUk
911,grapefruit liqueur (edmond briottet),Liqueur,338.0,
912,"grapefruit liqueur, combier pamplemousse rose",Liqueur,67.0,
913,grapefruit peel,Garnish,1333.0,https://recipe.awesomedrinks.com/recipe/high-fashion-cocktail/
914,grapefruit peel,General,,
915,grapefruit soda,General,1162.0,https://recipe.awesomedrinks.com/recipe/paloma/
916,grapefruit syrup,General,648.0,
917,grapefruit vodka,Vodka,874.0,
918,grapefruit vodka (deep eddy),Vodka,673.0,
919,grappa,Brandy,2719.0,http://www.completecocktails.com/Drinks/LivornoSour.aspx#.ZAYp-nZByUk
920,"grappa, banfi",Brandy,299.0,
921,grass,Garnish,1658.0,http://www.completecocktails.com/Drinks/ZuIcedTea.aspx#.ZAYI_XZByUk
922,grated nutmeg and pineapple wedge,Garnish,3139.0,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
923,grated nutmeg or 3 coffee beans,Garnish,3251.0,https://www.diffordsguide.com/cocktails/recipe/1021/irish-coffee
924,green cardamom pods,General,3391.0,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
925,green chartreuse,Liqueur,2442.0,http://www.completecocktails.com/Drinks/TailspinCocktail.aspx#.ZAYfAXZByUk
926,green crème de menthe,Liqueur,1814.0,http://www.completecocktails.com/Drinks/FlyingGrasshopper.aspx#.ZAYMuXZByUk
927,green food colour gel,General,3078.0,https://www.diffordsguide.com/cocktails/recipe/12892/grasshopper-no-2
928,green grape,Garnish,3491.0,https://www.diffordsguide.com/cocktails/recipe/5591/enzoni
929,green melon liqueur,Liqueur,3133.0,https://www.diffordsguide.com/cocktails/recipe/16508/greenhorn
930,green onion,General,499.0,
931,green tea,General,160.0,
932,green tea liqueur,Liqueur,2640.0,http://www.completecocktails.com/Drinks/Envy.aspx#.ZAYmInZByUk
933,grenadine,General,41.0,
934,grilled baby corn,Garnish,3379.0,https://www.diffordsguide.com/cocktails/recipe/7708/corn-on-the-cob
935,groseille (redcurrant) syrup,General,3175.0,https://www.diffordsguide.com/cocktails/recipe/1691/rose-by-johnny-milta
936,guanabana juice,General,1593.0,http://www.completecocktails.com/Drinks/QBombaDaiquiri.aspx#.ZAYHW3ZByUk
937,"guatemalan rum, zacapa 23",Rum,930.0,
938,guava juice,General,232.0,
939,guinness,Beer,2410.0,http://www.completecocktails.com/Drinks/Rumstufian.aspx#.ZAYd1nZByUk
940,gum syrup,General,2348.0,http://www.completecocktails.com/Drinks/NightsSide.aspx#.ZAYbnXZByUk
941,"gunpowder rum, smoke 'n oakum's",Rum,265.0,
942,"haitian rum, barbancourt 8",Rum,912.0,
943,half and half,General,118.0,
944,"hard cider, martinelli's",General,13.0,
945,havana club especial,Rum,3127.0,https://www.diffordsguide.com/cocktails/recipe/11282/bananarama
946,hayman's old tom gin,Gin,3416.0,https://www.diffordsguide.com/cocktails/recipe/4254/french-75-diffords-recipe
947,hayman's sloe gin,Gin,3208.0,https://www.diffordsguide.com/cocktails/recipe/239/blackthorn-english
948,hazelnut irish cream,Liqueur,2463.0,http://www.completecocktails.com/Drinks/ToughLove.aspx#.ZAYfj3ZByUk
949,hazelnut liqueur,Liqueur,1758.0,http://www.completecocktails.com/Drinks/ChocolateCakeShot.aspx#.ZAYLb3ZByUk
950,"hazelnut liqueur, frangelico",Liqueur,826.0,
951,hellfire habanero shrub,General,651.0,
952,hemp vodka,Vodka,2542.0,http://www.completecocktails.com/Drinks/BloodyMaryJane.aspx#.ZAYinnZByUk
953,hendrick's gin,Gin,1331.0,https://recipe.awesomedrinks.com/recipe/east-side/
954,herbal liqueur (besamim liqueur),Liqueur,307.0,
955,herbal liqueur (élixir d'armorique warenghem),Liqueur,126.0,
956,"herbal liqueur, chartreuse",Liqueur,583.0,
957,"herbal liqueur, green chartreuse",Liqueur,203.0,
958,"herbal liqueur, jeppson's malort",Liqueur,458.0,
959,"herbal liqueur, pernod",Liqueur,217.0,
960,"herbal liqueur, yellow chartreuse",Liqueur,915.0,
961,hibiscus cordial,Spirits,88.0,
962,hibiscus syrup,General,232.0,
963,highland scotch,Whisky,139.0,
964,highland scotch (edradour 10 year),Whisky,328.0,
965,holly sprig,Garnish,3658.0,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
966,honey,General,,
967,honey,Garnish,3104.0,https://www.diffordsguide.com/cocktails/recipe/15494/west-side
968,honey bourbon,Whisky,1248.0,https://recipe.awesomedrinks.com/recipe/hot-toddy/
969,honey liqueur,Liqueur,916.0,
970,honey syrup,General,,
971,honey vodka,Vodka,2725.0,http://www.completecocktails.com/Drinks/ManukaMapleSour.aspx#.ZAYqTnZByUk
972,honey whiskey,Whisky,2687.0,http://www.completecocktails.com/Drinks/HoneyJulep.aspx#.ZAYoVnZByUk
973,honeycomb,Garnish,2529.0,http://www.completecocktails.com/Drinks/BeesKneesShot.aspx#.ZAYiGXZByUk
974,"hophead vodka, anchor distilling",Vodka,938.0,
975,horse with no name bourbon with habanero,Whisky,3319.0,https://www.diffordsguide.com/cocktails/recipe/9899/anonymous-but-assertive-sour
976,horseradish,General,1211.0,https://recipe.awesomedrinks.com/recipe/bloody-mary/
977,hot sauce,General,284.0,
978,hpnotiq,Liqueur,2043.0,http://www.completecocktails.com/Drinks/UpsideDownHpnotiq.aspx#.ZAYSE3ZByUk
979,hpnotiq harmonie,Liqueur,2446.0,http://www.completecocktails.com/Drinks/TheDash.aspx#.ZAYfH3ZByUk
980,huckleberry jam,General,339.0,
981,hum,Liqueur,574.0,
982,ice,Garnish,3403.0,https://www.diffordsguide.com/cocktails/recipe/6855/bastille
983,ice,General,452.0,
984,ice cone,Garnish,1359.0,https://recipe.awesomedrinks.com/recipe/navy-grog/
985,ice cream,General,1373.0,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
986,ice cream,Garnish,3660.0,https://www.diffordsguide.com/cocktails/recipe/3879/instaspam
987,iced cake vodka,Vodka,2692.0,http://www.completecocktails.com/Drinks/IcedOrangeCake.aspx#.ZAYol3ZByUk
988,illyquore,Liqueur,1822.0,http://www.completecocktails.com/Drinks/FrangelicoMudslide.aspx#.ZAYM23ZByUk
989,india pale ale,Beer,932.0,
990,irish cream,Liqueur,1746.0,http://www.completecocktails.com/Drinks/CarolansEspressotini.aspx#.ZAYLLHZByUk
991,irish mist,Liqueur,2978.0,http://www.completecocktails.com/Drinks/MoliCream.aspx#.ZAYy_nZByUk
992,irish whiskey,Whisky,2739.0,http://www.completecocktails.com/Drinks/MikeCollins.aspx#.ZAYqwHZByUk
993,irish whiskey (tullamore dew),Whisky,540.0,
994,"irish whiskey, bushmill's",Whisky,622.0,
995,"irish whiskey, clontarf (rose-infused)",Whisky,456.0,
996,"irish whiskey, jameson",Whisky,232.0,
997,"irish whiskey, jameson (banana infused)",Whisky,709.0,
998,"irish whiskey, mitchell & son green spot",Whisky,494.0,
999,"islands scotch, talisker",Whisky,794.0,
1000,islay scotch,Whisky,553.0,
1001,"islay scotch, ardbeg",Whisky,729.0,
1002,"islay scotch, ardbeg 10",Whisky,324.0,
1003,"islay scotch, bowmore (legend)",Whisky,173.0,
1004,"islay scotch, lagavulin 16",Whisky,696.0,
1005,"islay scotch, laphroaig",Whisky,1034.0,
1006,"islay scotch, laphroaig 10",Whisky,267.0,
1007,islay single-malt scotch whisky,Whisky,1325.0,https://recipe.awesomedrinks.com/recipe/penicillin/
1008,italian red bitter liqueur,Liqueur,3491.0,https://www.diffordsguide.com/cocktails/recipe/5591/enzoni
1009,italicus liqueur,Liqueur,3166.0,https://www.diffordsguide.com/cocktails/recipe/13233/appease-the-cheese
1010,jade perique la veritable liqueur de tabac,Liqueur,3570.0,https://www.diffordsguide.com/cocktails/recipe/4899/bon-vivants-martini
1011,jagermeister,Whisky,2630.0,http://www.completecocktails.com/Drinks/DogmensRevenge.aspx#.ZAYlwHZByUk
1012,jalapeno,Garnish,1676.0,http://www.completecocktails.com/Drinks/AbsintheMary.aspx#.ZAYJVXZByUk
1013,jalapeno pepper,Garnish,1676.0,http://www.completecocktails.com/Drinks/AbsintheMary.aspx#.ZAYJVXZByUk
1014,jalapeno vodka,Vodka,2689.0,http://www.completecocktails.com/Drinks/HotBloodyShot.aspx#.ZAYoenZByUk
1015,jamaican #2 bitters,General,868.0,
1016,jamaican aged blended rum,Rum,3459.0,https://www.diffordsguide.com/cocktails/recipe/6016/winter
1017,jamaican rum,Rum,372.0,
1018,jamaican rum (aged or dark),Rum,183.0,
1019,"jamaican rum (aged, preferably smith & cross)",Rum,453.0,
1020,jamaican rum (blackwell),Rum,597.0,
1021,jamaican rum (dark),Rum,137.0,
1022,"jamaican rum (dark, 7-15 year old)",Rum,1080.0,
1023,jamaican rum (funky like smith & cross),Rum,616.0,
1024,"jamaican rum, appleton",Rum,254.0,
1025,"jamaican rum, appleton (signature estate rum)",Rum,195.0,
1026,"jamaican rum, appleton 12",Rum,1027.0,
1027,"jamaican rum, appleton estate v/x",Rum,145.0,
1028,"jamaican rum, appleton v/x",Rum,438.0,
1029,"jamaican rum, coruba",Rum,643.0,
1030,"jamaican rum, myers's dark",Rum,649.0,
1031,"jamaican rum, smith & cross",Rum,900.0,
1032,"jamaican rum, wray & nephew",Rum,137.0,
1033,"jamaican rum, wray & nephew overproof",Rum,231.0,
1034,japanese blended whisky,Whisky,3434.0,https://www.diffordsguide.com/cocktails/recipe/6451/yamabuki
1035,japanese single malt whisky,Whisky,3131.0,https://www.diffordsguide.com/cocktails/recipe/8359/coco-geisha
1036,"japanese whisky, nikka coffey grain",Whisky,1007.0,
1037,"japanese whisky, suntory toki blended",Whisky,221.0,
1038,jasmine green loose leaf tea,General,807.0,
1039,"jasmine liqueur, koval",Liqueur,985.0,
1040,jasmine syrup,General,2018.0,http://www.completecocktails.com/Drinks/TeaZhen.aspx#.ZAYRm3ZByUk
1041,jelly or jam,General,1492.0,http://www.completecocktails.com/Drinks/FruitcakeSour.aspx#.ZAYErnZByUk
1042,joseph cartron double crème de cassis de bourgogne,Liqueur,3486.0,https://www.diffordsguide.com/cocktails/recipe/5596/ostend-fizz-royale
1043,juniper berry,Garnish,2911.0,http://www.completecocktails.com/Drinks/Zumat.aspx#.ZAYxQnZByUk
1044,jägermeister,Liqueur,188.0,
1045,kahlua coffee liqueur,Liqueur,1278.0,https://recipe.awesomedrinks.com/recipe/white-russian/
1046,ketel one citroen vodka,Vodka,3104.0,https://www.diffordsguide.com/cocktails/recipe/15494/west-side
1047,ketel one oranje vodka,Vodka,3120.0,https://www.diffordsguide.com/cocktails/recipe/14931/uptown
1048,ketel one vodka,Vodka,3616.0,https://www.diffordsguide.com/cocktails/recipe/1134/lazarus
1049,kina aromatised wine,Wine,3033.0,https://www.diffordsguide.com/cocktails/recipe/16616/ben-barnato
1050,"kinnickinnic whiskey, great lakes distillery",Whisky,1008.0,
1051,kirschwasser,Brandy,865.0,
1052,kirschwasser eau de vie (cherry),Brandy,3346.0,https://www.diffordsguide.com/cocktails/recipe/4041/nineteen-twenty-cocktail
1053,"kirschwasser, clear creek",General,509.0,
1054,"kirschwasser, schladerer",Brandy,637.0,
1055,kiwi,General,749.0,
1056,kiwi,Garnish,1842.0,http://www.completecocktails.com/Drinks/GreenFrog.aspx#.ZAYNT3ZByUk
1057,kiwi fruit puree,General,3661.0,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
1058,kiwi liqueur,Liqueur,1842.0,http://www.completecocktails.com/Drinks/GreenFrog.aspx#.ZAYNT3ZByUk
1059,kiwi schnapps,Liqueur,1874.0,http://www.completecocktails.com/Drinks/KiwiCaipiroska.aspx#.ZAYOM3ZByUk
1060,kiwi vodka,Vodka,2708.0,http://www.completecocktails.com/Drinks/KiwiBasilSour.aspx#.ZAYpYHZByUk
1061,kleos mastiha liqueur,Liqueur,3389.0,https://www.diffordsguide.com/cocktails/recipe/7226/its-all-greek-to-me
1062,kombucha,General,3625.0,https://www.diffordsguide.com/cocktails/recipe/4701/old-grans-punch
1063,kraken black spiced rum,Rum,1334.0,https://recipe.awesomedrinks.com/recipe/kraken-hattan/
1064,kumbava juice,General,2272.0,http://www.completecocktails.com/Drinks/HenDoBerry.aspx#.ZAYZC3ZByUk
1065,kummel,Liqueur,82.0,
1066,"kummel, combier",Liqueur,949.0,
1067,kumquat,General,63.0,
1068,kumquat,Garnish,2216.0,http://www.completecocktails.com/Drinks/GVineRuby.aspx#.ZAYXYHZByUk
1069,kumquat liqueur,Liqueur,3492.0,https://www.diffordsguide.com/cocktails/recipe/4986/lucky-golden-oranges
1070,la fée absinthe blanche,Spirits,3472.0,https://www.diffordsguide.com/cocktails/recipe/5803/maidens-blush-no2
1071,la fée parisienne absinthe,Spirits,3521.0,https://www.diffordsguide.com/cocktails/recipe/4997/cazador
1072,la vieille prune plum brandy,Brandy,3172.0,https://www.diffordsguide.com/cocktails/recipe/13218/bay-ridge
1073,lactart,General,160.0,
1074,lapsang souchong tea,General,3576.0,https://www.diffordsguide.com/cocktails/recipe/196/bees-tease
1075,lavender,Garnish,805.0,
1076,lavender bitters,General,3149.0,https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
1077,lavender syrup,General,805.0,
1078,lavender tea,General,686.0,
1079,lemon,Garnish,16.0,
1080,lemon,General,160.0,
1081,lemon balm,General,403.0,
1082,lemon bitters,General,492.0,
1083,lemon hart 151,Rum,1344.0,https://recipe.awesomedrinks.com/recipe/zombie-1934/
1084,lemon juice,Garnish,588.0,
1085,lemon juice,General,1364.0,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
1086,lemon peel,General,,
1087,lemon peel,Garnish,1236.0,https://recipe.awesomedrinks.com/recipe/corpse-reviver-2/
1088,lemon syrup,General,1841.0,http://www.completecocktails.com/Drinks/GreenDream.aspx#.ZAYNS3ZByUk
1089,"lemon tree bitters, bittercube",General,20.0,
1090,lemon vodka (charbay meyer lemon),Vodka,568.0,
1091,lemon zest oils,General,3355.0,https://www.diffordsguide.com/cocktails/recipe/2091/white-lady-cocktail
1092,lemon-lime soda,General,9.0,
1093,lemon/orange twist,Garnish,1318.0,https://recipe.awesomedrinks.com/recipe/perfect-manhattan/
1094,lemonade,General,1300.0,https://recipe.awesomedrinks.com/recipe/cucumber-basil-lime-gimlet/
1095,lemongrass,Garnish,2079.0,http://www.completecocktails.com/Drinks/XellentRedBerries.aspx#.ZAYS_XZByUk
1096,lemongrass,General,1056.0,
1097,licor 43,Liqueur,1026.0,
1098,light puerto rican rum,Rum,1340.0,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1099,light rum,Rum,1167.0,https://recipe.awesomedrinks.com/recipe/pina-colada/
1100,light rum (overproof),Rum,61.0,
1101,light rum (privateer),Rum,1044.0,
1102,light rum (puerto rican),Rum,149.0,
1103,"light rum, bacardi",Rum,214.0,
1104,"light rum, cruzan aged light",Rum,219.0,
1105,"light rum, flor de caña dry 4",Rum,549.0,
1106,"light rum, old new orleans",Rum,225.0,
1107,"light rum, plantation 3 star",Rum,15.0,
1108,"light rum, probitas",Rum,479.0,
1109,light white rum,Rum,3391.0,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
1110,lillet blanc,Wine,2046.0,http://www.completecocktails.com/Drinks/Vesper.aspx#.ZAYSIHZByUk
1111,lillet rosé,Wine,3651.0,https://www.diffordsguide.com/cocktails/recipe/4381/la-alianza
1112,lillet rouge,Wine,2314.0,http://www.completecocktails.com/Drinks/MartinezNo3.aspx#.ZAYap3ZByUk
1113,lime,General,,
1114,lime,Garnish,256.0,
1115,lime bitters,General,1608.0,http://www.completecocktails.com/Drinks/RumOldfashioned.aspx#.ZAYHuHZByUk
1116,lime cordial,Spirits,3061.0,https://www.diffordsguide.com/cocktails/recipe/16267/golden-martini
1117,"lime cordial, rose's",General,24.0,
1118,lime juice,General,,
1119,lime juice,Garnish,3124.0,https://www.diffordsguide.com/cocktails/recipe/14830/snake-eyes
1120,lime marmalade,General,2351.0,http://www.completecocktails.com/Drinks/NorthSeaBreeze.aspx#.ZAYbvXZByUk
1121,lime peel,Garnish,176.0,
1122,lime peel,General,15.0,
1123,lime vodka,Vodka,1540.0,http://www.completecocktails.com/Drinks/LimeyCocktail.aspx#.ZAYGB3ZByUk
1124,lime/pineapple wedge,Garnish,3546.0,https://www.diffordsguide.com/cocktails/recipe/612/daiquiri-de-luxe
1125,limeade,General,1047.0,
1126,limoncello,Liqueur,2299.0,http://www.completecocktails.com/Drinks/LieBelowMyLemonTea.aspx#.ZAYaMnZByUk
1127,"limoncello, pallini",Vodka,1105.0,
1128,liqueur,Liqueur,2644.0,http://www.completecocktails.com/Drinks/FernetFrappe.aspx#.ZAYmQHZByUk
1129,liqueur (aperitivo luxardo),Liqueur,2158.0,http://www.completecocktails.com/Drinks/CitrusQuo.aspx#.ZAYVanZByUk
1130,liquid smoke,General,664.0,
1131,liquore strega,Liqueur,3190.0,https://www.diffordsguide.com/cocktails/recipe/12228/witch-and-broomstick
1132,london dry gin,Gin,1242.0,https://recipe.awesomedrinks.com/recipe/gin-gimlet/
1133,luxardo bitter,General,778.0,
1134,luxardo bitter bianco liqueur,Liqueur,3245.0,https://www.diffordsguide.com/cocktails/recipe/11199/quill-riff
1135,luxardo maraschino liqueur,Liqueur,3655.0,https://www.diffordsguide.com/cocktails/recipe/4240/schnitzelburg
1136,luxardo sour cherry gin,Gin,3633.0,https://www.diffordsguide.com/cocktails/recipe/4622/cherry-springer
1137,lychee,Garnish,2080.0,http://www.completecocktails.com/Drinks/XellentThai.aspx#.ZAYTAnZByUk
1138,lychee fruit puree,Garnish,2080.0,http://www.completecocktails.com/Drinks/XellentThai.aspx#.ZAYTAnZByUk
1139,lychee juice,General,1971.0,http://www.completecocktails.com/Drinks/RussianSnowflake.aspx#.ZAYQkXZByUk
1140,lychee liqueur,Liqueur,1946.0,http://www.completecocktails.com/Drinks/PinkyChick.aspx#.ZAYP9HZByUk
1141,"lychee liqueur, gabriel boudier (litchi)",Liqueur,347.0,
1142,"lychee liqueur, soho",Liqueur,639.0,
1143,mace tincture (with arnica flower-wormwood),General,85.0,
1144,madeira,Wine,148.0,
1145,"madeira, blandy's malmsey 5 year",Wine,1083.0,
1146,"madeira, broadbent rainwater medium dry",Wine,279.0,
1147,"maguey sweet sap, villa de patos (or agave nectar)",General,83.0,
1148,mandarin,Garnish,856.0,
1149,mandarin orange juice,General,856.0,
1150,"mandarin orange liqueur, mandarine napoleon",Liqueur,1059.0,
1151,mandarine napoleon,Liqueur,2780.0,http://www.completecocktails.com/Drinks/Piscine.aspx#.ZAYsWnZByUk
1152,mango,Garnish,1489.0,http://www.completecocktails.com/Drinks/FrozenMangoDaiquiri.aspx#.ZAYEk3ZByUk
1153,mango juice,General,378.0,
1154,mango liqueur,Liqueur,1527.0,http://www.completecocktails.com/Drinks/JungleMango.aspx#.ZAYFqnZByUk
1155,mango nectar,General,1636.0,http://www.completecocktails.com/Drinks/TaiTini.aspx#.ZAYIaHZByUk
1156,mango syrup,General,902.0,
